"index";"time";"minutes";"dateTime";"SPD33.CH1_Voltage";"SPD33.CH1_Current";"SPD33.CH1_Power";"SPD33.CH2_Voltage";"SPD33.CH2_Current";"SPD33.CH2_Power"
380;114,081;1,90135;1731490923,51;5;0,58;2,9;0;0;0
381;114,381;1,90635;1731490923,814;5;0,57;2,85;0;0;0
382;114,681;1,91135;1731490924,11;5;0,58;2,9;0;0;0
383;114,992;1,9165333333;1731490924,423;5;0,58;2,9;0;0;0
384;115,28;1,9213333333;1731490924,707;5;0,58;2,9;0;0;0
385;115,58;1,9263333333;1731490925,011;5;0,57;2,85;0;0;0
386;115,894;1,9315666667;1731490925,321;5;0,44;2,2;0;0;0
387;116,18;1,9363333333;1731490925,611;5;0,44;2,2;0;0;0
388;116,494;1,9415666667;1731490925,924;5;0,44;2,2;0;0;0
389;116,78;1,9463333333;1731490926,209;5;0,44;2,2;0;0;0
390;117,081;1,95135;1731490926,513;5;0,44;2,2;0;0;0
391;117,38;1,9563333333;1731490926,811;5;0,44;2,2;0;0;0
392;117,68;1,9613333333;1731490927,113;5;0,44;2,2;0;0;0
393;117,98;1,9663333333;1731490927,412;5;0,44;2,2;0;0;0
394;118,28;1,9713333333;1731490927,713;5;0,44;2,2;0;0;0
395;118,58;1,9763333333;1731490928,009;5;0,44;2,2;0;0;0
396;118,881;1,98135;1731490928,312;5;0,44;2,2;0;0;0
397;119,18;1,9863333333;1731490928,613;5;0,44;2,2;0;0;0
398;119,481;1,99135;1731490928,91;5;0,44;2,2;0;0;0
399;119,792;1,9965333333;1731490929,221;5;0,44;2,2;0;0;0
400;120,08;2,0013333333;1731490929,51;5;0,44;2,2;0;0;0
401;120,381;2,00635;1731490929,811;5;0,44;2,2;0;0;0
402;120,681;2,01135;1731490930,11;5;0,44;2,2;0;0;0
403;120,981;2,01635;1731490930,41;5;0,44;2,2;0;0;0
404;121,28;2,0213333333;1731490930,711;5;0,44;2,2;0;0;0
405;121,581;2,02635;1731490931,012;5;0,44;2,2;0;0;0
406;121,895;2,0315833333;1731490931,326;5;0,44;2,2;0;0;0
407;122,181;2,03635;1731490931,607;5;0,36;1,8;0;0;0
408;122,48;2,0413333333;1731490931,907;5;0,36;1,8;0;0;0
409;122,78;2,0463333333;1731490932,212;5;0,36;1,8;0;0;0
410;123,094;2,0515666667;1731490932,523;5;0,36;1,8;0;0;0
411;123,381;2,05635;1731490932,812;5;0,36;1,8;0;0;0
412;123,681;2,06135;1731490933,112;5;0,36;1,8;0;0;0
413;123,987;2,06645;1731490933,416;5;0,36;1,8;0;0;0
414;124,28;2,0713333333;1731490933,711;5;0,36;1,8;0;0;0
415;124,595;2,0765833333;1731490934,024;5;0,36;1,8;0;0;0
416;124,88;2,0813333333;1731490934,306;5;0,36;1,8;0;0;0
417;125,181;2,08635;1731490934,61;5;0,36;1,8;0;0;0
418;125,48;2,0913333333;1731490934,909;5;0,38;1,9;0;0;0
419;125,782;2,0963666667;1731490935,209;5;0,57;2,85;0;0;0
420;126,08;2,1013333333;1731490935,509;5;0,57;2,85;0;0;0
421;126,38;2,1063333333;1731490935,812;5;0,58;2,9;0;0;0
422;126,681;2,11135;1731490936,108;5;0,57;2,85;0;0;0
423;126,98;2,1163333333;1731490936,409;5;0,58;2,9;0;0;0
424;127,281;2,12135;1731490936,709;5;0,58;2,9;0;0;0
425;127,588;2,1264666667;1731490937,015;5;0,58;2,9;0;0;0
426;127,887;2,13145;1731490937,313;5;0,57;2,85;0;0;0
427;128,18;2,1363333333;1731490937,612;5;0,58;2,9;0;0;0
428;128,481;2,14135;1731490937,912;5;0,58;2,9;0;0;0
429;128,781;2,14635;1731490938,211;5;0,57;2,85;0;0;0
430;129,081;2,15135;1731490938,512;5;0,58;2,9;0;0;0
431;129,381;2,15635;1731490938,805;5;0,58;2,9;0;0;0
432;129,68;2,1613333333;1731490939,109;5;0,58;2,9;0;0;0
433;129,982;2,1663666667;1731490939,408;5;0,58;2,9;0;0;0
434;130,28;2,1713333333;1731490939,71;5;0,57;2,85;0;0;0
435;130,581;2,17635;1731490940,01;5;0,58;2,9;0;0;0
436;130,883;2,1813833333;1731490940,313;5;0,58;2,9;0;0;0
437;131,18;2,1863333333;1731490940,612;5;0,58;2,9;0;0;0
438;131,494;2,1915666667;1731490940,923;5;0,58;2,9;0;0;0
439;131,781;2,19635;1731490941,209;5;0,57;2,85;0;0;0
440;132,081;2,20135;1731490941,51;5;0,58;2,9;0;0;0
441;132,38;2,2063333333;1731490941,813;5;0,58;2,9;0;0;0
442;132,68;2,2113333333;1731490942,11;5;0,58;2,9;0;0;0
443;132,981;2,21635;1731490942,406;5;0,58;2,9;0;0;0
444;133,28;2,2213333333;1731490942,71;5;0,58;2,9;0;0;0
445;133,594;2,2265666667;1731490943,024;5;0,57;2,85;0;0;0
446;133,885;2,2314166667;1731490943,316;5;0,58;2,9;0;0;0
447;134,18;2,2363333333;1731490943,611;5;0,58;2,9;0;0;0
448;134,48;2,2413333333;1731490943,913;5;0,58;2,9;0;0;0
449;134,78;2,2463333333;1731490944,212;5;0,57;2,85;0;0;0
450;135,081;2,25135;1731490944,507;5;0,58;2,9;0;0;0
451;135,381;2,25635;1731490944,814;5;0,58;2,9;0;0;0
452;135,681;2,26135;1731490945,11;5;0,58;2,9;0;0;0
453;135,98;2,2663333333;1731490945,408;5;0,57;2,85;0;0;0
454;136,294;2,2715666667;1731490945,723;5;0,58;2,9;0;0;0
455;136,581;2,27635;1731490946,006;5;0,58;2,9;0;0;0
456;136,88;2,2813333333;1731490946,307;5;0,58;2,9;0;0;0
457;137,181;2,28635;1731490946,609;5;0,58;2,9;0;0;0
458;137,487;2,29145;1731490946,916;5;0,58;2,9;0;0;0
459;137,781;2,29635;1731490947,215;5;0,58;2,9;0;0;0
460;138,081;2,30135;1731490947,51;5;0,58;2,9;0;0;0
461;138,381;2,30635;1731490947,815;5;0,58;2,9;0;0;0
462;138,68;2,3113333333;1731490948,108;5;0,58;2,9;0;0;0
463;138,98;2,3163333333;1731490948,411;5;0,58;2,9;0;0;0
464;139,28;2,3213333333;1731490948,709;5;0,58;2,9;0;0;0
465;139,58;2,3263333333;1731490949,013;5;0,44;2,2;0;0;0
466;139,881;2,33135;1731490949,31;5;0,44;2,2;0;0;0
467;140,18;2,3363333333;1731490949,611;5;0,44;2,2;0;0;0
468;140,481;2,34135;1731490949,91;5;0,44;2,2;0;0;0
469;140,781;2,34635;1731490950,214;5;0,44;2,2;0;0;0
470;141,08;2,3513333333;1731490950,506;5;0,44;2,2;0;0;0
471;141,38;2,3563333333;1731490950,809;5;0,44;2,2;0;0;0
472;141,68;2,3613333333;1731490951,108;5;0,44;2,2;0;0;0
473;141,981;2,36635;1731490951,407;5;0,44;2,2;0;0;0
474;142,281;2,37135;1731490951,71;5;0,44;2,2;0;0;0
475;142,58;2,3763333333;1731490952,01;5;0,44;2,2;0;0;0
476;142,88;2,3813333333;1731490952,308;5;0,44;2,2;0;0;0
477;143,181;2,38635;1731490952,609;5;0,44;2,2;0;0;0
478;143,481;2,39135;1731490952,91;5;0,44;2,2;0;0;0
479;143,781;2,39635;1731490953,206;5;0,44;2,2;0;0;0
480;144,08;2,4013333333;1731490953,51;5;0,44;2,2;0;0;0
481;144,38;2,4063333333;1731490953,809;5;0,44;2,2;0;0;0
482;144,68;2,4113333333;1731490954,108;5;0,44;2,2;0;0;0
483;144,987;2,41645;1731490954,416;5;0,44;2,2;0;0;0
484;145,28;2,4213333333;1731490954,707;5;0,44;2,2;0;0;0
485;145,581;2,42635;1731490955,007;5;0,44;2,2;0;0;0
486;145,881;2,43135;1731490955,31;5;0,4;2;0;0;0
487;146,181;2,43635;1731490955,609;5;0,36;1,8;0;0;0
488;146,48;2,4413333333;1731490955,911;5;0,36;1,8;0;0;0
489;146,78;2,4463333333;1731490956,212;5;0,36;1,8;0;0;0
490;147,095;2,4515833333;1731490956,524;5;0,36;1,8;0;0;0
491;147,382;2,4563666667;1731490956,811;5;0,36;1,8;0;0;0
492;147,681;2,46135;1731490957,112;5;0,36;1,8;0;0;0
493;147,981;2,46635;1731490957,41;5;0,36;1,8;0;0;0
494;148,28;2,4713333333;1731490957,71;5;0,36;1,8;0;0;0
495;148,58;2,4763333333;1731490958,012;5;0,36;1,8;0;0;0
496;148,895;2,4815833333;1731490958,327;5;0,36;1,8;0;0;0
497;149,18;2,4863333333;1731490958,612;5;0,36;1,8;0;0;0
498;149,481;2,49135;1731490958,916;5;0,36;1,8;0;0;0
499;149,781;2,49635;1731490959,212;5;0,57;2,85;0;0;0
500;150,086;2,5014333333;1731490959,515;5;0,57;2,85;0;0;0
501;150,38;2,5063333333;1731490959,811;5;0,57;2,85;0;0;0
502;150,685;2,5114166667;1731490960,115;5;0,57;2,85;0;0;0
503;150,981;2,51635;1731490960,407;5;0,58;2,9;0;0;0
504;151,281;2,52135;1731490960,713;5;0,58;2,9;0;0;0
505;151,581;2,52635;1731490961,011;5;0,58;2,9;0;0;0
506;151,88;2,5313333333;1731490961,309;5;0,57;2,85;0;0;0
507;152,18;2,5363333333;1731490961,607;5;0,58;2,9;0;0;0
508;152,481;2,54135;1731490961,911;5;0,58;2,9;0;0;0
509;152,78;2,5463333333;1731490962,211;5;0,58;2,9;0;0;0
510;153,081;2,55135;1731490962,511;5;0,58;2,9;0;0;0
511;153,392;2,5565333333;1731490962,822;5;0,58;2,9;0;0;0
512;153,68;2,5613333333;1731490963,113;5;0,58;2,9;0;0;0
513;153,98;2,5663333333;1731490963,412;5;0,58;2,9;0;0;0
514;154,281;2,57135;1731490963,709;5;0,58;2,9;0;0;0
515;154,581;2,57635;1731490964,014;5;0,58;2,9;0;0;0
516;154,881;2,58135;1731490964,311;5;0,58;2,9;0;0;0
517;155,18;2,5863333333;1731490964,611;5;0,58;2,9;0;0;0
518;155,485;2,5914166667;1731490964,914;5;0,58;2,9;0;0;0
519;155,782;2,5963666667;1731490965,21;5;0,58;2,9;0;0;0
520;156,08;2,6013333333;1731490965,512;5;0,58;2,9;0;0;0
521;156,382;2,6063666667;1731490965,809;5;0,58;2,9;0;0;0
522;156,68;2,6113333333;1731490966,11;5;0,58;2,9;0;0;0
523;156,981;2,61635;1731490966,409;5;0,57;2,85;0;0;0
524;157,293;2,62155;1731490966,722;5;0,58;2,9;0;0;0
525;157,581;2,62635;1731490967,008;5;0,58;2,9;0;0;0
526;157,881;2,63135;1731490967,31;5;0,58;2,9;0;0;0
527;158,181;2,63635;1731490967,611;5;0,58;2,9;0;0;0
528;158,481;2,64135;1731490967,908;5;0,58;2,9;0;0;0
529;158,783;2,6463833333;1731490968,212;5;0,58;2,9;0;0;0
530;159,08;2,6513333333;1731490968,509;5;0,58;2,9;0;0;0
531;159,381;2,65635;1731490968,81;5;0,58;2,9;0;0;0
532;159,681;2,66135;1731490969,111;5;0,58;2,9;0;0;0
533;159,981;2,66635;1731490969,41;5;0,58;2,9;0;0;0
534;160,293;2,67155;1731490969,72;5;0,58;2,9;0;0;0
535;160,581;2,67635;1731490970,008;5;0,58;2,9;0;0;0
536;160,881;2,68135;1731490970,312;5;0,58;2,9;0;0;0
537;161,18;2,6863333333;1731490970,607;5;0,58;2,9;0;0;0
538;161,48;2,6913333333;1731490970,909;5;0,58;2,9;0;0;0
539;161,781;2,69635;1731490971,21;5;0,58;2,9;0;0;0
540;162,08;2,7013333333;1731490971,512;5;0,58;2,9;0;0;0
541;162,381;2,70635;1731490971,811;5;0,58;2,9;0;0;0
542;162,695;2,7115833333;1731490972,125;5;0,58;2,9;0;0;0
543;162,981;2,71635;1731490972,414;5;0,58;2,9;0;0;0
544;163,281;2,72135;1731490972,712;5;0,44;2,2;0;0;0
545;163,594;2,7265666667;1731490973,024;5;0,44;2,2;0;0;0
546;163,88;2,7313333333;1731490973,309;5;0,44;2,2;0;0;0
547;164,181;2,73635;1731490973,613;5;0,44;2,2;0;0;0
548;164,48;2,7413333333;1731490973,911;5;0,44;2,2;0;0;0
549;164,781;2,74635;1731490974,209;5;0,44;2,2;0;0;0
550;165,08;2,7513333333;1731490974,511;5;0,44;2,2;0;0;0
551;165,38;2,7563333333;1731490974,81;5;0,44;2,2;0;0;0
552;165,692;2,7615333333;1731490975,118;5;0,44;2,2;0;0;0
553;165,98;2,7663333333;1731490975,41;5;0,44;2,2;0;0;0
554;166,281;2,77135;1731490975,713;5;0,44;2,2;0;0;0
555;166,587;2,77645;1731490976,018;5;0,44;2,2;0;0;0
556;166,881;2,78135;1731490976,311;5;0,44;2,2;0;0;0
557;167,18;2,7863333333;1731490976,609;5;0,44;2,2;0;0;0
558;167,481;2,79135;1731490976,911;5;0,44;2,2;0;0;0
559;167,795;2,7965833333;1731490977,223;5;0,44;2,2;0;0;0
560;168,088;2,8014666667;1731490977,518;5;0,44;2,2;0;0;0
561;168,38;2,8063333333;1731490977,811;5;0,44;2,2;0;0;0
562;168,68;2,8113333333;1731490978,109;5;0,44;2,2;0;0;0
563;168,98;2,8163333333;1731490978,407;5;0,44;2,2;0;0;0
564;169,28;2,8213333333;1731490978,713;5;0,44;2,2;0;0;0
565;169,586;2,8264333333;1731490979,015;5;0,44;2,2;0;0;0
566;169,88;2,8313333333;1731490979,309;5;0,44;2,2;0;0;0
567;170,18;2,8363333333;1731490979,61;5;0,36;1,8;0;0;0
568;170,492;2,8415333333;1731490979,921;5;0,36;1,8;0;0;0
569;170,78;2,8463333333;1731490980,213;5;0,36;1,8;0;0;0
570;171,088;2,8514666667;1731490980,518;5;0,36;1,8;0;0;0
571;171,38;2,8563333333;1731490980,81;5;0,36;1,8;0;0;0
572;171,68;2,8613333333;1731490981,111;5;0,36;1,8;0;0;0
573;171,98;2,8663333333;1731490981,41;5;0,36;1,8;0;0;0
574;172,285;2,8714166667;1731490981,714;5;0,36;1,8;0;0;0
575;172,581;2,87635;1731490982,006;5;0,36;1,8;0;0;0
576;172,881;2,88135;1731490982,311;5;0,36;1,8;0;0;0
577;173,181;2,88635;1731490982,609;5;0,36;1,8;0;0;0
578;173,48;2,8913333333;1731490982,909;5;0,58;2,9;0;0;0
579;173,781;2,89635;1731490983,211;5;0,58;2,9;0;0;0
580;174,08;2,9013333333;1731490983,509;5;0,57;2,85;0;0;0
581;174,381;2,90635;1731490983,809;5;0,58;2,9;0;0;0
582;174,685;2,9114166667;1731490984,114;5;0,58;2,9;0;0;0
583;174,98;2,9163333333;1731490984,41;5;0,58;2,9;0;0;0
584;175,281;2,92135;1731490984,71;5;0,58;2,9;0;0;0
585;175,581;2,92635;1731490985,008;5;0,58;2,9;0;0;0
586;175,881;2,93135;1731490985,311;5;0,57;2,85;0;0;0
587;176,181;2,93635;1731490985,605;5;0,58;2,9;0;0;0
588;176,48;2,9413333333;1731490985,908;5;0,58;2,9;0;0;0
589;176,78;2,9463333333;1731490986,207;5;0,58;2,9;0;0;0
590;177,081;2,95135;1731490986,51;5;0,57;2,85;0;0;0
591;177,381;2,95635;1731490986,808;5;0,58;2,9;0;0;0
592;177,681;2,96135;1731490987,109;5;0,58;2,9;0;0;0
593;177,98;2,9663333333;1731490987,41;5;0,58;2,9;0;0;0
594;178,28;2,9713333333;1731490987,709;5;0,58;2,9;0;0;0
595;178,581;2,97635;1731490988,011;5;0,57;2,85;0;0;0
596;178,88;2,9813333333;1731490988,308;5;0,58;2,9;0;0;0
597;179,181;2,98635;1731490988,609;5;0,58;2,9;0;0;0
598;179,484;2,9914;1731490988,914;5;0,58;2,9;0;0;0
599;179,78;2,9963333333;1731490989,211;5;0,58;2,9;0;0;0
600;180,081;3,00135;1731490989,51;5;0,58;2,9;0;0;0
601;180,381;3,00635;1731490989,811;5;0,58;2,9;0;0;0
602;180,681;3,01135;1731490990,113;5;0,57;2,85;0;0;0
603;180,981;3,01635;1731490990,409;5;0,58;2,9;0;0;0
604;181,28;3,0213333333;1731490990,711;5;0,58;2,9;0;0;0
605;181,581;3,02635;1731490991,011;5;0,58;2,9;0;0;0
606;181,88;3,0313333333;1731490991,31;5;0,58;2,9;0;0;0
607;182,18;3,0363333333;1731490991,611;5;0,58;2,9;0;0;0
608;182,481;3,04135;1731490991,909;5;0,58;2,9;0;0;0
609;182,781;3,04635;1731490992,215;5;0,58;2,9;0;0;0
610;183,081;3,05135;1731490992,512;5;0,58;2,9;0;0;0
611;183,394;3,0565666667;1731490992,825;5;0,58;2,9;0;0;0
612;183,68;3,0613333333;1731490993,112;5;0,58;2,9;0;0;0
613;183,981;3,06635;1731490993,412;5;0,58;2,9;0;0;0
614;184,28;3,0713333333;1731490993,71;5;0,58;2,9;0;0;0
615;184,58;3,0763333333;1731490994,012;5;0,58;2,9;0;0;0
616;184,88;3,0813333333;1731490994,311;5;0,58;2,9;0;0;0
617;185,181;3,08635;1731490994,609;5;0,58;2,9;0;0;0
618;185,481;3,09135;1731490994,912;5;0,58;2,9;0;0;0
619;185,781;3,09635;1731490995,21;5;0,58;2,9;0;0;0
620;186,08;3,1013333333;1731490995,507;5;0,58;2,9;0;0;0
621;186,38;3,1063333333;1731490995,811;5;0,58;2,9;0;0;0
622;186,68;3,1113333333;1731490996,11;5;0,58;2,9;0;0;0
623;186,981;3,11635;1731490996,408;5;0,44;2,2;0;0;0
624;187,281;3,12135;1731490996,71;5;0,44;2,2;0;0;0
625;187,58;3,1263333333;1731490997,01;5;0,44;2,2;0;0;0
626;187,881;3,13135;1731490997,311;5;0,44;2,2;0;0;0
627;188,18;3,1363333333;1731490997,61;5;0,44;2,2;0;0;0
628;188,481;3,14135;1731490997,908;5;0,44;2,2;0;0;0
629;188,781;3,14635;1731490998,209;5;0,44;2,2;0;0;0
630;189,081;3,15135;1731490998,507;5;0,44;2,2;0;0;0
631;189,381;3,15635;1731490998,807;5;0,44;2,2;0;0;0
632;189,68;3,1613333333;1731490999,11;5;0,44;2,2;0;0;0
633;189,98;3,1663333333;1731490999,412;5;0,44;2,2;0;0;0
634;190,294;3,1715666667;1731490999,725;5;0,44;2,2;0;0;0
635;190,581;3,17635;1731491000,009;5;0,44;2,2;0;0;0
636;190,884;3,1814;1731491000,313;5;0,44;2,2;0;0;0
637;191,18;3,1863333333;1731491000,607;5;0,44;2,2;0;0;0
638;191,481;3,19135;1731491000,908;5;0,44;2,2;0;0;0
639;191,793;3,19655;1731491001,222;5;0,44;2,2;0;0;0
640;192,081;3,20135;1731491001,509;5;0,44;2,2;0;0;0
641;192,381;3,20635;1731491001,808;5;0,44;2,2;0;0;0
642;192,68;3,2113333333;1731491002,109;5;0,44;2,2;0;0;0
643;192,981;3,21635;1731491002,409;5;0,44;2,2;0;0;0
644;193,284;3,2214;1731491002,715;5;0,44;2,2;0;0;0
645;193,58;3,2263333333;1731491003,006;5;0,36;1,8;0;0;0
646;193,88;3,2313333333;1731491003,312;5;0,36;1,8;0;0;0
647;194,181;3,23635;1731491003,609;5;0,36;1,8;0;0;0
648;194,492;3,2415333333;1731491003,918;5;0,36;1,8;0;0;0
649;194,78;3,2463333333;1731491004,212;5;0,36;1,8;0;0;0
650;195,086;3,2514333333;1731491004,516;5;0,36;1,8;0;0;0
651;195,38;3,2563333333;1731491004,809;5;0,36;1,8;0;0;0
652;195,68;3,2613333333;1731491005,112;5;0,36;1,8;0;0;0
653;195,981;3,26635;1731491005,412;5;0,36;1,8;0;0;0
654;196,28;3,2713333333;1731491005,711;5;0,36;1,8;0;0;0
655;196,581;3,27635;1731491006,011;5;0,36;1,8;0;0;0
656;196,88;3,2813333333;1731491006,309;5;0,38;1,9;0;0;0
657;197,18;3,2863333333;1731491006,608;5;0,58;2,9;0;0;0
658;197,481;3,29135;1731491006,912;5;0,58;2,9;0;0;0
659;197,78;3,2963333333;1731491007,208;5;0,58;2,9;0;0;0
660;198,081;3,30135;1731491007,51;5;0,58;2,9;0;0;0
661;198,38;3,3063333333;1731491007,809;5;0,57;2,85;0;0;0
662;198,68;3,3113333333;1731491008,108;5;0,58;2,9;0;0;0
663;198,98;3,3163333333;1731491008,415;5;0,58;2,9;0;0;0
664;199,281;3,32135;1731491008,712;5;0,58;2,9;0;0;0
665;199,58;3,3263333333;1731491009,012;5;0,58;2,9;0;0;0
666;199,88;3,3313333333;1731491009,311;5;0,58;2,9;0;0;0
667;200,195;3,3365833333;1731491009,625;5;0,58;2,9;0;0;0
668;200,48;3,3413333333;1731491009,913;5;0,58;2,9;0;0;0
669;200,781;3,34635;1731491010,21;5;0,58;2,9;0;0;0
670;201,081;3,35135;1731491010,512;5;0,58;2,9;0;0;0
671;201,394;3,3565666667;1731491010,826;5;0,57;2,85;0;0;0
672;201,68;3,3613333333;1731491011,109;5;0,57;2,85;0;0;0
673;201,98;3,3663333333;1731491011,412;5;0,57;2,85;0;0;0
674;202,286;3,3714333333;1731491011,715;5;0,58;2,9;0;0;0
675;202,58;3,3763333333;1731491012,01;5;0,58;2,9;0;0;0
676;202,892;3,3815333333;1731491012,319;5;0,58;2,9;0;0;0
677;203,18;3,3863333333;1731491012,612;5;0,58;2,9;0;0;0
678;203,48;3,3913333333;1731491012,909;5;0,58;2,9;0;0;0
679;203,78;3,3963333333;1731491013,211;5;0,58;2,9;0;0;0
680;204,081;3,40135;1731491013,509;5;0,58;2,9;0;0;0
681;204,38;3,4063333333;1731491013,812;5;0,59;2,95;0;0;0
682;204,68;3,4113333333;1731491014,109;5;0,58;2,9;0;0;0
683;204,98;3,4163333333;1731491014,402;5;0,58;2,9;0;0;0
684;205,282;3,4213666667;1731491014,711;5;0,58;2,9;0;0;0
685;205,58;3,4263333333;1731491015,007;5;0,58;2,9;0;0;0
686;205,88;3,4313333333;1731491015,307;5;0,58;2,9;0;0;0
687;206,181;3,43635;1731491015,608;5;0,58;2,9;0;0;0
688;206,481;3,44135;1731491015,909;5;0,58;2,9;0;0;0
689;206,781;3,44635;1731491016,208;5;0,58;2,9;0;0;0
690;207,081;3,45135;1731491016,512;5;0,58;2,9;0;0;0
691;207,381;3,45635;1731491016,81;5;0,58;2,9;0;0;0
692;207,681;3,46135;1731491017,108;5;0,58;2,9;0;0;0
693;207,981;3,46635;1731491017,41;5;0,58;2,9;0;0;0
694;208,281;3,47135;1731491017,711;5;0,58;2,9;0;0;0
695;208,581;3,47635;1731491018,006;5;0,58;2,9;0;0;0
696;208,88;3,4813333333;1731491018,307;5;0,58;2,9;0;0;0
697;209,18;3,4863333333;1731491018,608;5;0,58;2,9;0;0;0
698;209,48;3,4913333333;1731491018,911;5;0,58;2,9;0;0;0
699;209,793;3,49655;1731491019,219;5;0,58;2,9;0;0;0
700;210,08;3,5013333333;1731491019,51;5;0,58;2,9;0;0;0
701;210,385;3,5064166667;1731491019,816;5;0,58;2,9;0;0;0
702;210,681;3,51135;1731491020,109;5;0,48;2,4;0;0;0
703;210,981;3,51635;1731491020,412;5;0,44;2,2;0;0;0
704;211,28;3,5213333333;1731491020,712;5;0,44;2,2;0;0;0
705;211,58;3,5263333333;1731491021,009;5;0,44;2,2;0;0;0
706;211,881;3,53135;1731491021,312;5;0,44;2,2;0;0;0
707;212,18;3,5363333333;1731491021,612;5;0,44;2,2;0;0;0
708;212,487;3,54145;1731491021,913;5;0,44;2,2;0;0;0
709;212,78;3,5463333333;1731491022,211;5;0,44;2,2;0;0;0
710;213,081;3,55135;1731491022,511;5;0,44;2,2;0;0;0
711;213,38;3,5563333333;1731491022,81;5;0,44;2,2;0;0;0
712;213,681;3,56135;1731491023,11;5;0,44;2,2;0;0;0
713;213,985;3,5664166667;1731491023,414;5;0,44;2,2;0;0;0
714;214,282;3,5713666667;1731491023,714;5;0,44;2,2;0;0;0
715;214,58;3,5763333333;1731491024,012;5;0,44;2,2;0;0;0
716;214,881;3,58135;1731491024,311;5;0,44;2,2;0;0;0
717;215,185;3,5864166667;1731491024,618;5;0,44;2,2;0;0;0
718;215,48;3,5913333333;1731491024,909;5;0,44;2,2;0;0;0
719;215,78;3,5963333333;1731491025,212;5;0,44;2,2;0;0;0
720;216,081;3,60135;1731491025,508;5;0,44;2,2;0;0;0
721;216,38;3,6063333333;1731491025,81;5;0,44;2,2;0;0;0
722;216,685;3,6114166667;1731491026,118;5;0,44;2,2;0;0;0
723;216,981;3,61635;1731491026,411;5;0,44;2,2;0;0;0
724;217,294;3,6215666667;1731491026,726;5;0,36;1,8;0;0;0
725;217,58;3,6263333333;1731491027,012;5;0,36;1,8;0;0;0
726;217,881;3,63135;1731491027,31;5;0,36;1,8;0;0;0
727;218,184;3,6364;1731491027,617;5;0,36;1,8;0;0;0
728;218,48;3,6413333333;1731491027,91;5;0,36;1,8;0;0;0
729;218,78;3,6463333333;1731491028,209;5;0,36;1,8;0;0;0
730;219,08;3,6513333333;1731491028,508;5;0,36;1,8;0;0;0
731;219,381;3,65635;1731491028,811;5;0,36;1,8;0;0;0
732;219,692;3,6615333333;1731491029,119;5;0,36;1,8;0;0;0
733;219,98;3,6663333333;1731491029,411;5;0,36;1,8;0;0;0
734;220,286;3,6714333333;1731491029,716;5;0,36;1,8;0;0;0
735;220,58;3,6763333333;1731491030,007;5;0,36;1,8;0;0;0
736;220,88;3,6813333333;1731491030,308;5;0,57;2,85;0;0;0
737;221,181;3,68635;1731491030,61;5;0,58;2,9;0;0;0
738;221,48;3,6913333333;1731491030,907;5;0,58;2,9;0;0;0
739;221,78;3,6963333333;1731491031,208;5;0,58;2,9;0;0;0
740;222,081;3,70135;1731491031,509;5;0,58;2,9;0;0;0
741;222,381;3,70635;1731491031,809;5;0,57;2,85;0;0;0
742;222,68;3,7113333333;1731491032,107;5;0,57;2,85;0;0;0
743;222,98;3,7163333333;1731491032,41;5;0,58;2,9;0;0;0
744;223,281;3,72135;1731491032,711;5;0,58;2,9;0;0;0
745;223,58;3,7263333333;1731491033,009;5;0,57;2,85;0;0;0
746;223,88;3,7313333333;1731491033,31;5;0,58;2,9;0;0;0
747;224,18;3,7363333333;1731491033,606;5;0,58;2,9;0;0;0
748;224,48;3,7413333333;1731491033,909;5;0,58;2,9;0;0;0
749;224,781;3,74635;1731491034,211;5;0,58;2,9;0;0;0
750;225,08;3,7513333333;1731491034,508;5;0,58;2,9;0;0;0
751;225,38;3,7563333333;1731491034,809;5;0,58;2,9;0;0;0
752;225,681;3,76135;1731491035,111;5;0,58;2,9;0;0;0
753;225,98;3,7663333333;1731491035,409;5;0,58;2,9;0;0;0
754;226,281;3,77135;1731491035,709;5;0,58;2,9;0;0;0
755;226,58;3,7763333333;1731491036,01;5;0,58;2,9;0;0;0
756;226,88;3,7813333333;1731491036,31;5;0,58;2,9;0;0;0
757;227,181;3,78635;1731491036,608;5;0,58;2,9;0;0;0
758;227,481;3,79135;1731491036,911;5;0,58;2,9;0;0;0
759;227,781;3,79635;1731491037,211;5;0,58;2,9;0;0;0
760;228,08;3,8013333333;1731491037,509;5;0,58;2,9;0;0;0
761;228,384;3,8064;1731491037,812;5;0,58;2,9;0;0;0
762;228,681;3,81135;1731491038,113;5;0,58;2,9;0;0;0
763;228,98;3,8163333333;1731491038,412;5;0,58;2,9;0;0;0
764;229,283;3,8213833333;1731491038,711;5;0,57;2,85;0;0;0
765;229,58;3,8263333333;1731491039,01;5;0,58;2,9;0;0;0
766;229,88;3,8313333333;1731491039,31;5;0,58;2,9;0;0;0
767;230,193;3,83655;1731491039,623;5;0,58;2,9;0;0;0
768;230,48;3,8413333333;1731491039,909;5;0,58;2,9;0;0;0
769;230,781;3,84635;1731491040,213;5;0,58;2,9;0;0;0
770;231,08;3,8513333333;1731491040,513;5;0,58;2,9;0;0;0
771;231,381;3,85635;1731491040,813;5;0,58;2,9;0;0;0
772;231,681;3,86135;1731491041,109;5;0,58;2,9;0;0;0
773;231,981;3,86635;1731491041,413;5;0,58;2,9;0;0;0
774;232,295;3,8715833333;1731491041,725;5;0,58;2,9;0;0;0
